Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator
TX000874,14-07-2021,C005,CC110,PC203,Procurement,Expense,495340.21,581634.42,Paid,Raw material procurement,390,IT,INR,INV-2021-00687,V023,88163.18,,Approved,0
TX000824,14-07-2021,C002,CC104,PC207,Office Supplies,Expense,47247.77,41891.51,Paid,Office supplies purchase,75,Sales,INR,INV-2021-00644,V021,5960.77,,Approved,0
TX000820,15-07-2021,C004,CC105,PC201,Other,Expense,23079.64,29145.8,Paid,Sundry adjustment,1,Marketing,INR,,,2344.26,,Approved,0
TX000818,15-07-2021,C005,CC114,PC202,Utilities,Expense,34610.41,33405.5,Paid,Utility bill,1,Administration,INR,INV-2021-00641,V007,3979.27,,Pending,0
TX009747,16-07-2021,C003,CC112,PC205,Utilities,Expense,48732.86,53961.26,Pending,Utility bill,1,Operations,INR,INV-2021-00705,V040,5819.34,,Approved,0
TX000924,16-07-2021,C004,CC108,PC203,Utilities,Expense,43805,57877.21,Paid,Utility bill,1,Administration,INR,INV-2021-00730,V036,5226.53,,Approved,0
TX000895,16-07-2021,C003,CC112,PC205,Utilities,Expense,48732.86,53961.26,Pending,Utility bill,1,Operations,INR,INV-2021-00705,V040,5819.34,,Approved,0
TX000883,16-07-2021,C003,CC105,PC202,Marketing,Expense,205061.87,292822.25,Paid,Brand promotion expense,1,Marketing,INR,INV-2021-00696,V040,36602.15,,Approved,0
TX000877,16-07-2021,C002,CC104,PC204,Travel,Expense,90436.37,123880.15,Paid,Business travel expense,1,Sales,INR,INV-2021-00690,,0,,Approved,0
TX000845,16-07-2021,C001,CC114,PC203,Utilities,Expense,17058.39,18825.74,Paid,Electricity bill payment,1,Administration,INR,INV-2021-00664,V001,1972.43,,Approved,0
TX000841,16-07-2021,C003,CC104,PC207,Marketing,Expense,499434.45,515125.86,Paid,Trade show sponsorship,1,Sales,INR,INV-2021-00660,V035,93265.88,,Approved,0
TX000823,16-07-2021,C001,CC114,PC201,Other,Expense,21011.82,26927.69,Overdue,Sundry adjustment,1,Administration,INR,INV-2021-00643,,2111.23,,Approved,0
TX000900,17-07-2021,C005,CC103,PC207,Office Supplies,Expense,2376.97,2442.53,Pending,Office supplies purchase,2,HR,INR,,V009,272.07,,Approved,0
TX000884,17-07-2021,C002,CC106,PC203,Maintenance,Expense,165471.42,246844.58,Paid,Preventive maintenance contract,1,Operations,INR,INV-2021-00697,V031,0,,Approved,0
TX000870,17-07-2021,C003,CC114,PC206,Other,Expense,18731.82,20402.07,Paid,Sundry adjustment,1,Administration,INR,INV-2021-00684,,1806.1,,Approved,0
TX000925,18-07-2021,C004,CC104,PC204,Other,Expense,83475.69,95010.89,Overdue,Miscellaneous expense,1,Sales,INR,,,8276.02,,Approved,0
TX000918,18-07-2021,C003,CC112,PC205,Maintenance,Expense,38223.07,40596.86,Partially Paid,Facility repair service,1,Operations,INR,INV-2021-00725,V006,6915.3,,Approved,0
TX000907,18-07-2021,C003,CC113,PC207,Travel,Expense,57110.33,55337.04,Paid,Airfare and lodging expense,3,Marketing,INR,,,2865.86,,Rejected,0
TX000817,18-07-2021,C001,CC111,PC202,Other,Expense,77315.48,83551.87,Pending,Miscellaneous expense,1,Sales,INR,INV-2021-00640,,7303.37,,Approved,0
TX000875,19-07-2021,C001,CC106,PC207,Procurement,Expense,349298.17,326725.37,Paid,Software license purchase,273,Operations,INR,INV-2021-00688,V016,0,,Approved,0
TX000860,19-07-2021,C003,CC110,PC207,IT,Expense,363524.41,322423.5,Overdue,Software license purchase,5,IT,INR,INV-2021-00676,V020,67139.56,,Pending,0
TX000840,19-07-2021,C003,CC104,PC207,Sales,Revenue,3561927.73,634072.24,Paid,Customer order fulfillment revenue,522,Sales,INR,INV-2021-00659,,121246.26,251671.95,Approved,1
TX000931,20-07-2021,C002,CC114,PC206,Maintenance,Expense,100461.34,116495.03,Paid,Preventive maintenance contract,1,Administration,INR,INV-2021-00736,V001,18606.91,,Pending,0
TX000915,20-07-2021,C004,CC104,PC203,Other,Expense,91507.05,86582.26,Paid,General ledger correction entry,1,Sales,INR,INV-2021-00722,,8995.77,,Rejected,0
TX000835,20-07-2021,C004,CC101,PC201,Office Supplies,Expense,7028.04,5282.87,Partially Paid,Stationery order,7,Finance,INR,INV-2021-00655,V011,829.22,,Approved,0
TX000832,20-07-2021,C001,CC104,PC205,Sales,Revenue,356004.83,317852.12,Overdue,Customer order fulfillment revenue,963,Sales,INR,INV-2021-00652,,61252.69,138600,Approved,0
TX000830,20-07-2021,C002,CC112,PC204,Logistics,Expense,186050.52,266250.54,Paid,Warehouse handling fee,170,Operations,INR,INV-2021-00650,V006,0,,Approved,0
TX000825,20-07-2021,C002,CC111,PC205,Sales,Revenue,431340.29,489412.67,Paid,Product sales revenue,312,Sales,INR,INV-2021-00645,,81475.2,130860.46,Approved,0
TX000930,22-07-2021,C002,CC102,PC204,Procurement,Expense,761073.01,669748.13,Paid,"""""",1108,IT,INR,INV-2021-00735,V024,0,,Approved,0
TX000919,22-07-2021,C001,CC101,PC205,IT,Expense,202586.08,207557.05,Paid,Cloud infrastructure subscription,1,Finance,INR,,V039,37635.45,,Approved,0
TX000910,22-07-2021,C004,CC105,PC205,Other,Expense,517522.9,117073.98,Paid,General ledger correction entry,1,Marketing,INR,INV-2021-00717,,53141.55,,Rejected,1
TX000891,22-07-2021,C001,CC103,PC204,Salaries,Expense,346163.15,382630.94,Paid,Salary and benefits payout,1,HR,INR,,,0,,Approved,0
TX000846,22-07-2021,C001,CC111,PC203,Sales,Revenue,203060.16,189968.67,Paid,Product sales revenue,106,Sales,INR,,,36945.7,68425.66,Under Review,0
TX000819,22-07-2021,C003,CC113,PC206,Marketing,Expense,120266.36,128461.15,Pending,Digital advertising spend,1,Marketing,INR,INV-2021-00642,V009,21888.64,,Approved,0
TX000816,22-07-2021,C003,CC112,PC206,Maintenance,Expense,187127.78,186556.12,Paid,Equipment maintenance,1,Operations,INR,INV-2021-00639,V034,33029.84,,Approved,0
TX000811,22-07-2021,C002,CC106,PC205,Maintenance,Expense,188481.41,204322.04,Partially Paid,Facility repair service,1,Operations,INR,INV-2021-00634,V034,35752.54,,Approved,0
TX000932,23-07-2021,C004,CC113,PC203,IT,Expense,225462.79,248003.53,Paid,Hardware upgrade purchase,11,Marketing,INR,INV-2021-00737,V009,41556.48,,Approved,0
TX000904,23-07-2021,C004,CC111,PC201,Sales,Revenue,701024.31,779809.05,Pending,Service revenue recognition,455,Sales,INR,INV-2021-00713,,126728.04,216161.4,Approved,0
TX000858,23-07-2021,C002,CC108,PC207,Other,Expense,83681.19,108769.94,Paid,Sundry adjustment,1,Administration,INR,INV-2021-00674,,8658.11,,Approved,0
TX000857,23-07-2021,C001,CC114,PC204,Office Supplies,Expense,18587.51,20582.75,Pending,Office supplies purchase,18,Administration,INR,,V016,0,,Approved,0
TX000856,23-07-2021,C001,CC111,PC207,Sales,Revenue,793872.51,944323.19,Paid,Online sales revenue,509,Sales,INR,INV-2021-00673,,142803.93,262164.37,Pending,0
TX000855,23-07-2021,C002,CC107,PC207,Procurement,Expense,620297.82,638910.77,Paid,Software license purchase,961,Procurement,INR,INV-2021-00672,V039,107936.93,,Approved,0
TX000923,24-07-2021,C003,CC106,PC206,Procurement,Expense,440351.44,490418.52,Paid,Vendor purchase order settlement,511,Operations,INR,INV-2021-00729,,74184.4,,Approved,0
TX000892,24-07-2021,C004,CC102,PC201,IT,Expense,387141.72,339516.58,Paid,Hardware upgrade purchase,69,IT,INR,INV-2021-00703,V018,68464,,Pending,0
TX000828,24-07-2021,C002,CC105,PC207,Travel,Expense,92093.25,123701.89,Paid,Business travel expense,1,Marketing,INR,INV-2021-00648,,4663.08,,Approved,0
TX000821,24-07-2021,C001,CC111,PC202,Sales,Revenue,640205.22,537194.45,Paid,Product sales revenue,2142,Sales,INR,,,118918.05,308285.05,Approved,0
TX000929,25-07-2021,C003,CC106,PC206,Logistics,Expense,263599.01,304849.21,Paid,Freight and logistics charge,428,Operations,INR,INV-2021-00734,V035,0,,Approved,0
TX000862,25-07-2021,C001,CC104,PC203,Sales,Revenue,745285.38,802987.92,Paid,Customer order fulfillment revenue,687,Sales,INR,INV-2021-00678,,134058.72,233616.86,Approved,0
TX000847,25-07-2021,C002,CC113,PC205,IT,Expense,115251.09,90481.52,Paid,Cloud infrastructure subscription,9,Marketing,INR,INV-2021-00665,V032,19293.18,,Approved,0
TX000843,25-07-2021,C004,CC104,PC204,Sales,Revenue,215633.33,230785.12,Paid,Customer order fulfillment revenue,258,Sales,INR,INV-2021-00662,,0,69328.73,Approved,0
TX000872,26-07-2021,C004,CC104,PC206,Sales,Revenue,461976.66,459036.15,Partially Paid,Customer order fulfillment revenue,344,Sales,INR,,,79001.72,99385.46,Approved,0
TX000842,26-07-2021,C001,CC105,PC206,IT,Expense,86266.38,79680.21,Paid,Cloud infrastructure subscription,8,Marketing,INR,INV-2021-00661,V038,16356.65,,Approved,0
TX000829,26-07-2021,C003,CC104,PC202,Marketing,Expense,517649.29,354544.26,Paid,"""""",1,Sales,INR,INV-2021-00649,V022,93704.42,,Under Review,0
TX000903,27-07-2021,C003,CC109,PC205,Other,Expense,57360.87,53363.15,Paid,"""""",1,Finance,INR,INV-2021-00712,,5733.77,,Pending,0
TX000827,27-07-2021,C001,CC111,PC201,Marketing,Expense,230709.95,212640.91,Paid,Marketing campaign,1,Sales,INR,INV-2021-00647,V040,40772.73,,Approved,0
TX000927,28-07-2021,C001,CC109,PC204,Office Supplies,Expense,115480.03,209716.43,Paid,Hardware upgrade purchase,3,Finance,INR,INV-2021-00732,V005,31165.13,,Approved,1
TX000894,28-07-2021,C001,CC113,PC206,Marketing,Expense,569082.86,524527.28,Pending,Brand promotion expense,1,Marketing,INR,,V012,101476.17,,Approved,0
TX000863,28-07-2021,C003,CC103,PC203,Travel,Expense,75091.81,85566.35,Paid,Business travel expense,2,HR,INR,INV-2021-00679,,0,,Approved,0
TX000933,29-07-2021,C002,CC104,PC204,Travel,Expense,123382.7,132406.98,Overdue,Client visit travel reimbursement,2,Sales,INR,INV-2021-00738,,6225.18,,Pending,0
TX000908,29-07-2021,C001,CC105,PC203,Marketing,Expense,348493.18,405716.3,Paid,Digital advertising spend,1,Marketing,INR,,V020,64206.3,,Approved,0
TX000881,29-07-2021,C001,CC114,PC203,Office Supplies,Expense,5587.86,6593.95,Overdue,Office supplies purchase,4,Administration,INR,INV-2021-00694,,668.94,,Approved,0
TX000868,29-07-2021,C002,CC106,PC205,Maintenance,Expense,22948.15,24996.61,Partially Paid,Preventive maintenance contract,1,Operations,INR,INV-2021-00682,V005,4160.39,,Approved,0
TX000837,29-07-2021,C002,CC108,PC203,Maintenance,Expense,38925.17,27360.06,Paid,Equipment maintenance,1,Administration,INR,INV-2021-00657,V007,7052.3,,Approved,0
TX000813,29-07-2021,C003,CC111,PC206,Sales,Revenue,664459.55,681690.27,Pending,Service revenue recognition,389,Sales,INR,INV-2021-00636,,118475.98,172932.02,Pending,0
TX000810,29-07-2021,C003,CC112,PC206,Maintenance,Expense,106756.76,92944.68,Overdue,Facility repair service,1,Operations,INR,INV-2021-00633,V034,18624.13,,Approved,0
TX000896,30-07-2021,C003,CC105,PC203,IT,Expense,482534.25,420136.84,Overdue,Cloud infrastructure subscription,2,Marketing,INR,INV-2021-00706,V012,89147.17,,Under Review,0
TX000882,30-07-2021,C002,CC113,PC202,Sales,Revenue,402482.91,455346.23,Paid,Product sales revenue,297,Sales,INR,INV-2021-00695,,74600.41,87603.69,Approved,0
TX000880,30-07-2021,C002,CC112,PC206,Logistics,Expense,23037.07,25444.39,Overdue,Freight and logistics charge,18,Operations,INR,INV-2021-00693,V027,4219.87,,Approved,0
TX000878,30-07-2021,C003,CC104,PC204,Sales,Revenue,602554.48,717382.28,Partially Paid,Customer order fulfillment revenue,509,Sales,INR,INV-2021-00691,,110233.74,175170.77,Rejected,0
TX000861,30-07-2021,C001,CC104,PC206,Sales,Revenue,515308.62,635739.64,Overdue,Export sales revenue,561,Sales,INR,INV-2021-00677,,94883.98,227380.9,Approved,0
TX000859,30-07-2021,C001,CC107,PC203,Maintenance,Expense,38017.38,40712.74,Paid,Preventive maintenance contract,1,Procurement,INR,INV-2021-00675,V009,6720.18,,Approved,0
TX000849,30-07-2021,C003,CC113,PC207,Other,Expense,75382.75,99392.12,Partially Paid,Miscellaneous expense,1,Marketing,INR,INV-2021-00667,,7588.28,,Approved,0
TX000834,30-07-2021,C001,CC102,PC201,IT,Expense,259446.13,225817.72,Overdue,Software license purchase,6,IT,INR,INV-2021-00654,V023,46219.72,,Approved,0
TX000812,30-07-2021,C002,CC104,PC204,Marketing,Expense,2853457.04,504568.01,Paid,Brand promotion expense,,Sales,INR,INV-2021-00635,V028,503718.39,,Approved,1
TX000876,31-07-2021,C001,CC110,PC206,Maintenance,Expense,163269.54,220514.63,Overdue,Facility repair service,1,IT,INR,INV-2021-00689,V001,0,,Under Review,0
TX001026,01-08-2021,C001,CC101,PC202,Salaries,Expense,169516.2,146706.1,Pending,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX001001,01-08-2021,C001,CC113,PC203,Travel,Expense,78922.39,84772.87,Paid,Airfare and lodging expense,1,Marketing,INR,INV-2021-00795,,4092.34,,Approved,0
TX000999,01-08-2021,C002,CC107,PC205,Procurement,Expense,754429.06,997702.87,Paid,Office equipment purchase,465,Procurement,INR,INV-2021-00794,,127659.94,,Approved,0
TX000983,01-08-2021,C004,CC102,PC204,Office Supplies,Expense,31114.45,42407.77,Paid,Stationery order,37,IT,INR,,V017,3832.46,,Approved,0
TX000972,01-08-2021,C002,CC105,PC205,Other,Expense,76708.02,68430.3,Paid,General ledger correction entry,1,Marketing,INR,INV-2021-00771,,7504.31,,Pending,0
TX000958,01-08-2021,C001,CC105,PC205,Marketting,Expense,704165.69,1001974.19,Paid,Marketing campaign,1,Marketing,INR,INV-2021-00759,,127793.26,,Approved,0
TX000941,01-08-2021,C002,CC102,PC207,Procurement,Expense,449004.97,534362.99,Paid,Software license purchase,378,IT,INR,INV-2021-00745,V026,86344.99,,Approved,0
TX001036,02-08-2021,C001,CC113,PC204,IT,Expense,122350.52,110732.52,Paid,Cloud infrastructure subscription,4,Marketing,INR,INV-2021-00824,V033,21898.15,,Approved,0
TX000974,03-08-2021,C001,CC108,PC205,Utilities,Expense,44972.72,51996.4,Paid,Water and gas utility charge,1,Administration,INR,INV-2021-00773,V014,5627.63,,Approved,0
TX000995,04-08-2021,C001,CC114,PC206,Utilities,Expense,21559.76,18331.31,Paid,Utility bill,1,Administration,INR,INV-2021-00791,,2652.95,,Approved,0
TX000982,04-08-2021,C001,CC108,PC205,Utilities,Expense,34588.08,37731.86,Partially Paid,Utility bill,1,Administration,INR,INV-2021-00780,V013,4082.55,,Approved,0
TX000959,04-08-2021,C004,CC114,PC201,Maintenance,Expense,46567.9,51975.46,Paid,Facility repair service,1,Administration,INR,,V013,8435.07,,Approved,0
TX000990,05-08-2021,C003,CC112,PC201,Utilities,Expense,23326.07,24829.5,Paid,Electricity bill payment,1,Operations,INR,,V003,2828.23,,Approved,0
TX000964,05-08-2021,C003,CC107,PC206,Logistics,Expense,341492.24,283545.51,Paid,Shipping cost settlement,406,Procurement,INR,INV-2021-00764,V010,56361.6,,Approved,0
TX000951,05-08-2021,C002,CC106,PC207,Maintenance,Expense,87541.03,75902.45,Pending,Preventive maintenance contract,1,Operations,INR,INV-2021-00753,V009,15753.38,,Approved,0
TX001039,06-08-2021,C001,CC101,PC204,IT,Expense,22223.83,19455.24,Paid,IT support services,7,Finance,INR,INV-2021-00826,,4078.12,,Pending,0
TX000996,06-08-2021,C003,CC104,PC201,Sales,Revenue,628377.16,691422.26,Paid,Customer order fulfillment revenue,683,Sales,INR,INV-2021-00792,,115795.51,211402.82,Approved,0
TX000969,06-08-2021,C001,CC102,PC202,Maintenance,Expense,137892.54,157481.3,Paid,Facility repair service,1,IT,INR,INV-2021-00768,V025,24714.45,,Rejected,0
TX000988,07-08-2021,C002,CC113,PC201,Travel,Expense,131096.32,139419.12,Overdue,Business travel expense,1,Marketing,INR,INV-2021-00785,,6835.22,,Rejected,0
TX000942,07-08-2021,C004,CC111,PC201,Sales,Revenue,663039.08,697819.57,Paid,Export sales revenue,538,Sales,INR,INV-2021-00746,,120807.99,134537.67,Pending,0
TX000939,07-08-2021,C005,CC105,PC206,Other,Expense,134467.53,110655.66,Partially Paid,Miscellaneous expense,1,Marketing,INR,INV-2021-00743,,13559.08,,Approved,0
TX001050,08-08-2021,C001,CC113,PC206,Other,Expense,64327.76,81286.78,Paid,Sundry adjustment,1,Marketing,INR,INV-2021-00832,,6710.55,,Approved,0
TX001041,08-08-2021,C002,CC104,PC201,Sales,Revenue,774526.62,867917.75,Paid,Service revenue recognition,493,Sales,INR,,,145340.37,240426.41,Pending,0
TX001028,08-08-2021,C003,CC109,PC206,Office Supplies,Expense,26205.51,23504.79,Paid,Printer consumables purchase,33,Finance,INR,INV-2021-00818,V005,3138.67,,Approved,0
TX001019,08-08-2021,C003,CC113,PC206,Sales,Revenue,427010.11,432969.55,Paid,Export sales revenue,345,Sales,INR,INV-2021-00810,,80155.93,115495.28,Approved,0
TX001000,08-08-2021,C004,CC112,PC207,Utilities,Expense,48221.92,50128.41,Overdue,Electricity bill payment,1,Operations,INR,,V011,5704.69,,Approved,0
TX000986,09-08-2021,C001,CC112,PC205,Maintenance,Expense,177682.86,223432.49,Paid,Facility repair service,1,Operations,INR,INV-2021-00783,V009,32595.19,,Approved,0
TX000949,09-08-2021,C005,CC106,PC206,Maintenance,Expense,176359.3,170282.43,Paid,Equipment maintenance,1,Operations,INR,INV-2021-00751,V022,31083.13,,Approved,0
TX000938,09-08-2021,C001,CC101,PC202,Other,Expense,56968.35,56039.32,Paid,Miscellaneous expense,1,Finance,INR,INV-2021-00742,,5718.31,,Pending,0
TX001031,10-08-2021,C001,CC106,PC206,Procurement,Expense,809365.76,966009.92,Pending,Software license purchase,535,Operations,INR,INV-2021-00820,V030,142424.41,,Approved,0
TX001006,10-08-2021,C003,CC106,PC204,Procurement,Expense,189489.05,254591.06,Pending,Office equipment purchase,146,Operations,INR,INV-2021-00799,V040,35196.83,,Pending,0
TX001005,10-08-2021,C002,CC104,PC207,Sales,Revenue,156700.94,186705.09,Paid,Export sales revenue,118,Sales,INR,INV-2021-00798,,27559.25,46649.88,Pending,0
TX000965,10-08-2021,C001,CC107,PC202,Procurement,Expense,806103.94,798421.47,Pending,Vendor purchase order settlement,560,Procurement,INR,,V023,144656.71,,Approved,0
TX000952,10-08-2021,C003,CC111,PC207,Sales,Revenue,566956.69,568158.15,Partially Paid,Online sales revenue,868,Sales,INR,INV-2021-00754,,95262.79,151839.06,Rejected,0
TX000950,10-08-2021,C002,CC110,PC204,Sales,Revenue,270836.23,287659.11,Paid,Online sales revenue,256,Sales,INR,INV-2021-00752,,46412.49,58335.82,Approved,0
TX000935,10-08-2021,C001,CC105,PC204,Other,Expense,50250.05,41324.99,Paid,Miscellaneous expense,1,Marketing,INR,,,4924.77,,Approved,0
TX009725,11-08-2021,C002,CC111,PC202,Sales,Revenue,349737.44,351834.7,Pending,Service revenue recognition,275,Sales,INR,INV-2021-00749,,66911.23,128201.97,Approved,0
TX001037,11-08-2021,C003,CC104,PC201,Sales,Revenue,773323.89,824428.86,Paid,Export sales revenue,389,Sales,INR,,,141073.94,155990.25,Pending,0
TX001033,11-08-2021,C002,CC111,PC202,Sales,Revenue,451614.19,500741.75,Pending,Online sales revenue,758,Sales,INR,,,85156.12,140517.87,Pending,0
TX000946,11-08-2021,C002,CC111,PC202,Sales,Revenue,349737.44,351834.7,Pending,Service revenue recognition,275,Sales,INR,INV-2021-00749,,66911.23,128201.97,Approved,0
TX000989,12-08-2021,C001,CC101,PC202,Office Supplies,Expense,34776.66,38744.88,Paid,Office supplies purchase,45,Finance,INR,INV-2021-00786,V016,4121.25,,Approved,0
TX001048,13-08-2021,C003,CC107,PC207,Maintenance,Expense,69879.48,88490.74,Paid,Facility repair service,1,Procurement,INR,INV-2021-00831,V016,11935.44,,Approved,0
TX001043,13-08-2021,C002,CC112,PC201,Maintenance,Expense,121797.7,125200.2,Overdue,Equipment maintenance,1,Operations,INR,INV-2021-00828,V012,21729.83,,Approved,0
TX001035,13-08-2021,C002,CC112,PC204,Utilities,Expense,31477.61,30689.32,Paid,Water and gas utility charge,1,Operations,INR,INV-2021-00823,V039,3723.29,,Approved,0
TX000967,13-08-2021,C001,CC104,PC203,Office Supplies,Expense,44795.93,52607.35,Paid,Office supplies purchase,25,Sales,INR,INV-2021-00766,V005,5139.29,,Under Review,0
TX000943,13-08-2021,C003,CC110,PC201,IT,Expense,210464.87,211332.13,Paid,Hardware upgrade purchase,34,IT,INR,INV-2021-00747,V030,38119.92,,Approved,0
TX001032,14-08-2021,C003,CC103,PC206,Sales,Revenue,357772.46,385905.87,Pending,Export sales revenue,309,Sales,INR,INV-2021-00821,,60917.31,78419.96,Approved,0
TX001015,14-08-2021,C001,CC101,PC201,Salaries,Expense,78251.84,84045.64,Paid,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX001007,14-08-2021,C003,CC111,PC202,Marketing,Expense,517108.86,433195.3,Paid,Brand promotion expense,1,Sales,INR,INV-2021-00800,V027,95112.22,,Approved,0
TX000961,14-08-2021,C003,CC111,PC201,Other,Expense,12250.9,11863.35,Pending,Sundry adjustment,1,Sales,INR,INV-2021-00761,,1267.92,,Approved,0
TX001018,15-08-2021,C004,CC105,PC203,Marketing,Expense,230090.4,207366,Paid,Marketing campaign,1,Marketing,INR,INV-2021-00809,V015,41084.15,,Approved,0
TX001011,15-08-2021,C004,CC101,PC203,Office Supplies,Expense,40058.59,49517.86,Pending,Stationery order,49,Finance,INR,INV-2021-00804,,4823.39,,Approved,0
