Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Department,Currency,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Final_Anomaly
TX001774,2022-01-03,C003,CC114,PC203,Maintenance,Expense,38909.69,51043.36,Paid,Administration,INR,6599.36,,Approved,0,0
TX001753,2022-01-03,C001,CC108,PC205,Utilities,Expense,16628.17,14464.78,Pending,Administration,INR,2000.94,,Rejected,0,0
TX001744,2022-01-03,C005,CC111,PC202,Office Supplies,Expense,47774.38,45964.58,Partially Paid,Sales,INR,5560.75,,Pending,0,0
TX001709,2022-01-03,C001,CC104,PC202,Sales,Revenue,659258.85,557606.95,Paid,Sales,INR,114798.41,159799.55,Approved,0,0
TX001731,2022-01-04,C001,CC111,PC203,Sales,Revenue,327625.03,350687.14,Paid,Sales,INR,59186.31,140625.63,Approved,0,0
TX001795,2022-01-05,C002,CC103,PC204,Sales,Revenue,441799.07,426450.6,Paid,Sales,INR,79724.99,168668.28,Approved,0,0
TX001773,2022-01-05,C002,CC109,PC205,Salaries,Expense,275630.07,355295.03,Paid,Finance,INR,0.0,,Approved,0,0
TX009715,2022-01-06,C003,CC103,PC205,Sales,Revenue,344663.46,384480.26,Paid,Sales,INR,63337.39,156802.15,Approved,0,0
TX001768,2022-01-06,C002,CC113,PC201,Marketing,Expense,166585.07,178554.4,Paid,Marketing,INR,29748.12,,Pending,0,0
TX001763,2022-01-06,C001,CC111,PC203,Sales,Revenue,752311.99,858021.36,Pending,Sales,INR,135625.52,307938.26,Approved,0,0
TX001745,2022-01-06,C002,CC107,PC202,Maintenance,Expense,97415.77,83125.49,Paid,Procurement,INR,18281.27,,Approved,0,0
TX001737,2022-01-06,C002,CC104,PC205,Sales,Revenue,177383.04,172350.85,Pending,Sales,INR,30845.52,52076.28,Approved,0,0
TX001723,2022-01-06,C001,CC107,PC203,Procurement,Expense,318823.91,275644.04,Paid,Procurement,INR,57904.6,,Approved,0,0
TX001698,2022-01-06,C003,CC104,PC204,Marketing,Expense,375019.11,319585.88,Paid,Sales,INR,69674.93,,Approved,0,0
TX001685,2022-01-06,C003,CC103,PC205,Sales,Revenue,344663.46,384480.26,Paid,Sales,INR,63337.39,156802.15,Approved,0,0
TX001679,2022-01-06,C003,CC108,PC205,Office Supplies,Expense,13818.2,19556.95,Paid,Administration,INR,1699.95,,Approved,0,0
TX001748,2022-01-07,C001,CC102,PC205,IT,Expense,352905.06,336112.33,Paid,IT,INR,62459.32,,Approved,0,0
TX001674,2022-01-07,C001,CC104,PC201,Sales,Revenue,1013144.53,1044917.48,Paid,Sales,INR,179933.73,299302.84,Approved,0,0
TX001781,2022-01-08,C002,CC103,PC206,Salaries,Expense,88586.3,103940.02,Pending,HR,INR,0.0,,Approved,0,0
TX001720,2022-01-08,C002,CC109,PC206,Sales,Revenue,468530.03,445871.97,Paid,Sales,INR,78942.56,135687.79,Approved,0,0
TX001694,2022-01-08,C001,CC106,PC201,Procurement,Expense,503716.96,703044.8,Paid,Operations,INR,93257.26,,Under Review,0,0
TX001688,2022-01-08,C001,CC110,PC202,Procurement,Expense,146809.21,160741.07,Paid,IT,INR,26874.47,,Approved,0,0
TX001751,2022-01-09,C002,CC101,PC202,Other,Expense,135418.46,132281.17,Paid,Finance,INR,13477.39,,Approved,0,0
TX001747,2022-01-09,C001,CC114,PC202,Maintenance,Expense,95881.69,70027.56,Paid,Administration,INR,17660.21,,Approved,0,0
TX001746,2022-01-09,C004,CC107,PC206,Procurement,Expense,638070.61,832239.17,Pending,Procurement,INR,112274.64,,Approved,0,0
TX001736,2022-01-09,C001,CC104,PC202,Sales,Revenue,570036.66,610854.76,Partially Paid,Sales,INR,101568.27,161335.96,Approved,0,0
TX001689,2022-01-09,C001,CC101,PC205,Salaries,Expense,368741.04,396858.19,Pending,Finance,INR,0.0,,Approved,0,0
TX001792,2022-01-10,C005,CC104,PC204,Marketing,Expense,605584.29,604614.62,Overdue,Sales,INR,107480.74,,Approved,0,0
TX001785,2022-01-10,C001,CC107,PC204,Procurement,Expense,489728.63,454778.07,Paid,Procurement,INR,0.0,,Approved,0,0
TX001766,2022-01-10,C002,CC102,PC204,IT,Expense,127043.11,158808.01,Paid,IT,INR,23644.62,,Under Review,0,0
TX001762,2022-01-10,C004,CC102,PC205,Maintenance,Expense,101759.34,105732.77,Partially Paid,IT,INR,18305.45,,Approved,0,0
TX001759,2022-01-10,C003,CC104,PC207,Sales,Revenue,1300212.13,1113000.31,Paid,Sales,INR,230087.88,498635.17,Approved,0,1
TX001735,2022-01-10,C001,CC111,PC207,Marketing,Expense,533548.19,631496.23,Pending,Sales,INR,99092.57,,Approved,0,0
TX001734,2022-01-10,C004,CC104,PC206,Sales,Revenue,361536.4,327498.74,Partially Paid,Sales,INR,63898.9,153391.8,Approved,0,0
TX001760,2022-01-11,C003,CC114,PC204,Other,Expense,51718.04,46101.05,Partially Paid,Administration,INR,5134.62,,Approved,0,0
TX001732,2022-01-11,C002,CC105,PC206,IT,Expense,374694.49,325724.85,Partially Paid,Marketing,INR,69558.0,,Approved,0,0
TX001684,2022-01-11,C002,CC111,PC206,Travel,Expense,59861.94,56748.68,Paid,Sales,INR,3020.89,,Approved,0,0
TX001676,2022-01-11,C001,CC108,PC204,Other,Expense,16861.04,17007.46,Pending,Administration,INR,1686.61,,Approved,0,0
TX001670,2022-01-11,C004,CC105,PC207,Travel,Expense,63063.37,66843.63,Paid,Marketing,INR,3002.22,,Pending,0,0
TX001794,2022-01-12,C002,CC104,PC203,Office Supplies,Expense,47751.61,58300.2,Paid,Sales,INR,5927.41,,Approved,0,0
TX001787,2022-01-13,C003,CC108,PC207,Office Supplies,Expense,21687.02,24833.05,Partially Paid,Administration,INR,2613.24,,Approved,0,0
TX001743,2022-01-13,C002,CC102,PC206,IT,Expense,117376.09,114426.72,Pending,IT,INR,20532.6,,Approved,0,0
TX001724,2022-01-13,C004,CC106,PC201,Procurement,Expense,485240.11,493295.38,Paid,Operations,INR,87857.57,,Approved,0,0
TX001707,2022-01-13,C003,CC108,PC205,Sales,Revenue,317249.41,444104.82,Partially Paid,Sales,INR,0.0,102490.66,Approved,0,0
TX001718,2022-01-14,C003,CC107,PC206,Office Supplies,Expense,60436.57,72745.96,Paid,Procurement,INR,7270.11,,Approved,0,0
TX001711,2022-01-14,C003,CC112,PC201,Maintenance,Expense,230035.35,237021.41,Partially Paid,Operations,INR,41827.91,,Approved,0,0
TX001783,2022-01-15,C001,CC103,PC204,Salaries,Expense,315758.75,303180.51,Overdue,HR,INR,0.0,,Approved,0,0
TX001779,2022-01-15,C001,CC107,PC207,Procurement,Expense,127975.65,131181.21,Paid,Procurement,INR,23257.72,,Approved,0,0
TX001778,2022-01-15,C003,CC104,PC207,Office Supplies,Expense,65625.87,69768.69,Paid,Sales,INR,7970.55,,Rejected,0,0
TX001767,2022-01-15,C001,CC103,PC203,Travel,Expense,94722.74,96053.82,Paid,HR,INR,4724.43,,Approved,0,0
TX001754,2022-01-15,C004,CC111,PC207,Marketing,Expense,671437.53,785229.92,Paid,Sales,INR,112613.77,,Approved,0,0
TX001710,2022-01-15,C001,CC104,PC207,Sales,Revenue,781944.67,849974.44,Paid,Sales,INR,142181.85,206651.53,Approved,0,0
TX001682,2022-01-15,C005,CC105,PC205,Travel,Expense,82200.42,77204.37,Paid,Marketing,INR,4186.55,,Approved,0,0
TX001678,2022-01-16,C002,CC113,PC204,Travel,Expense,98685.91,92867.69,Paid,Marketing,INR,4987.02,,Approved,0,0
TX001770,2022-01-17,C003,CC101,PC204,Salaries,Expense,282028.1,263275.3,Paid,Finance,INR,0.0,,Approved,0,0
TX001750,2022-01-17,C001,CC108,PC203,Other,Expense,76809.81,84761.71,Paid,Administration,INR,7174.07,,Approved,0,0
TX001730,2022-01-17,C004,CC111,PC204,Sales,Revenue,148065.57,157706.11,Pending,Sales,INR,26774.06,46597.24,Approved,0,0
TX001714,2022-01-17,C002,CC104,PC202,Sales,Revenue,390455.08,380123.02,Pending,Sales,INR,71987.14,88555.48,Approved,0,0
TX001712,2022-01-17,C004,CC106,PC203,Procurement,Expense,962947.71,781455.74,Paid,Operations,INR,175639.34,,Approved,0,0
TX001703,2022-01-17,C003,CC101,PC201,Office Supplies,Expense,26949.24,28613.7,Paid,Finance,INR,0.0,,Approved,0,0
TX001719,2022-01-18,C002,CC109,PC207,Office Supplies,Expense,21655.21,14613.86,Paid,Finance,INR,2523.72,,Approved,0,0
TX001715,2022-01-18,C001,CC112,PC204,Maintenance,Expense,119695.95,105095.92,Pending,Operations,INR,21804.49,,Approved,0,0
TX001706,2022-01-18,C003,CC111,PC207,Sales,Revenue,332433.61,413482.66,Paid,Sales,INR,57682.82,113454.24,Approved,0,0
TX001701,2022-01-18,C001,CC110,PC204,Procurement,Expense,398714.7,374478.96,Paid,IT,INR,0.0,,Approved,0,0
TX001697,2022-01-18,C002,CC112,PC205,Logistics,Expense,200617.75,215767.56,Paid,Operations,INR,34841.81,,Approved,0,0
TX001777,2022-01-19,C001,CC105,PC207,IT,Expense,97072.34,92292.16,Paid,Marketing,INR,17499.52,,Approved,0,0
TX001742,2022-01-19,C003,CC107,PC203,Procurement,Expense,977952.5,906807.59,Paid,Procurement,INR,181512.53,,Approved,0,0
TX001752,2022-01-20,C004,CC108,PC201,Utilities,Expense,9467.98,8104.61,Paid,Administration,INR,1159.9,,Approved,0,0
TX001741,2022-01-20,C002,CC113,PC203,Marketing,Expense,425567.58,435389.92,Paid,Marketing,INR,76924.46,,Pending,0,0
TX001726,2022-01-20,C003,CC105,PC204,IT,Expense,192255.41,195694.08,Paid,Marketing,INR,36209.28,,Approved,0,0
TX001680,2022-01-20,C003,CC107,PC201,Procurement,Expense,339254.01,406928.59,Paid,Procurement,INR,62099.35,,Approved,0,0
TX001788,2022-01-21,C004,CC114,PC203,Utilities,Expense,28289.04,31268.29,Paid,Administration,INR,3433.63,,Rejected,0,0
TX001786,2022-01-21,C001,CC108,PC205,Utilities,Expense,69591.87,64181.89,Paid,Administration,INR,8400.8,,Approved,0,0
TX001772,2022-01-21,C003,CC103,PC205,Travel,Expense,78111.87,71715.4,Paid,HR,INR,3871.74,,Approved,0,0
TX001691,2022-01-21,C002,CC108,PC201,Office Supplies,Expense,23632.91,23032.16,Paid,Administration,INR,2882.98,,Pending,0,0
TX001686,2022-01-21,C003,CC103,PC203,Other,Expense,54883.04,62669.72,Paid,HR,INR,5702.4,,Approved,0,0
TX001683,2022-01-21,C001,CC113,PC202,Travel,Expense,40398.35,48034.4,Paid,Marketing,INR,2025.05,,Approved,0,0
TX001780,2022-01-22,C002,CC104,PC207,Office Supplies,Expense,30082.08,33585.85,Pending,Sales,INR,3565.03,,Under Review,0,0
TX001722,2022-01-22,C002,CC113,PC207,Marketing,Expense,24341.02,27808.15,Paid,Marketing,INR,4450.99,,Approved,0,0
TX001717,2022-01-22,C004,CC111,PC202,Sales,Revenue,75653.31,93475.53,Partially Paid,Sales,INR,13729.06,19557.01,Approved,0,0
TX001771,2022-01-23,C003,CC104,PC206,Marketing,Expense,712679.42,723085.73,Pending,Sales,INR,128224.62,,Approved,0,0
TX001738,2022-01-23,C002,CC104,PC206,Marketing,Expense,280946.06,258645.02,Paid,Sales,INR,50889.52,,Approved,0,0
TX001728,2022-01-23,C003,CC108,PC204,Other,Expense,47996.9,51031.27,Paid,Administration,INR,0.0,,Approved,0,0
TX001727,2022-01-23,C001,CC110,PC202,Office Supplies,Expense,31163.46,34443.5,Paid,IT,INR,3686.7,,Approved,0,0
TX001695,2022-01-23,C002,CC110,PC204,Sales,Revenue,426800.34,428781.13,Overdue,Sales,INR,80412.21,167365.22,Approved,0,0
TX001789,2022-01-24,C001,CC107,PC207,Logistics,Expense,140228.41,165641.69,Pending,Procurement,INR,25950.95,,Approved,0,0
TX001716,2022-01-24,C003,CC105,PC206,IT,Expense,84252.27,108926.59,Paid,Marketing,INR,15789.77,,Approved,0,0
TX001775,2022-01-25,C001,CC104,PC206,Sales,Revenue,741947.7,775832.48,Pending,Sales,INR,127469.04,223941.44,Approved,0,0
TX001769,2022-01-25,C001,CC111,PC204,Other,Expense,37038.46,34096.22,Paid,Sales,INR,3722.39,,Approved,0,0
TX001756,2022-01-25,C003,CC106,PC203,Logistics,Expense,110732.62,112241.72,Overdue,Operations,INR,19999.62,,Approved,0,0
TX001749,2022-01-25,C003,CC112,PC206,Utilities,Expense,81290.02,112640.53,Paid,Operations,INR,10198.75,,Approved,0,0
TX001713,2022-01-25,C002,CC101,PC206,Other,Expense,29161.25,32754.49,Partially Paid,Finance,INR,2832.89,,Approved,0,0
TX001708,2022-01-25,C001,CC105,PC203,IT,Expense,40385.52,45160.81,Pending,Marketing,INR,7697.29,,Approved,0,0
TX001677,2022-01-25,C001,CC111,PC203,Office Supplies,Expense,37319.43,49300.77,Paid,Sales,INR,4565.01,,Pending,0,0
TX001765,2022-01-26,C002,CC114,PC204,Utilities,Expense,56225.44,55123.72,Paid,Administration,INR,6626.74,,Approved,0,0
TX001739,2022-01-26,C003,CC113,PC206,Other,Expense,48925.65,52529.56,Partially Paid,Marketing,INR,4755.65,,Approved,0,0
TX001793,2022-01-27,C002,CC103,PC201,Salaries,Expense,250324.99,311826.13,Paid,HR,INR,0.0,,Approved,0,0
TX001764,2022-01-27,C001,CC104,PC204,Office Supplies,Expense,23949.91,19098.13,Paid,Sales,INR,0.0,,Rejected,0,0
TX001729,2022-01-27,C002,CC109,PC207,Office Supplies,Expense,26369.66,21936.19,Pending,Finance,INR,3177.7,,Pending,0,0
TX001692,2022-01-27,C002,CC105,PC207,Marketing,Expense,316136.54,412960.48,Pending,Marketing,INR,54237.38,,Approved,0,0
TX001790,2022-01-28,C004,CC101,PC201,Salaries,Expense,171445.95,165014.87,Paid,Finance,INR,0.0,,Approved,0,0
TX001761,2022-01-28,C001,CC111,PC207,Sales,Revenue,888178.99,998724.93,Paid,Sales,INR,161736.22,173525.38,Approved,0,0
TX001725,2022-01-28,C002,CC114,PC204,Other,Expense,25609.15,31273.52,Paid,Administration,INR,2657.18,,Approved,0,0
TX001705,2022-01-28,C002,CC105,PC205,Other,Expense,62847.73,72191.27,Overdue,Marketing,INR,6379.27,,Approved,0,0
TX001704,2022-01-28,C001,CC102,PC202,IT,Expense,339850.62,380322.83,Paid,IT,INR,62518.84,,Approved,0,0
TX001702,2022-01-28,C003,CC110,PC205,Procurement,Expense,198784.11,249896.35,Paid,IT,INR,0.0,,Approved,0,0
TX001673,2022-01-28,C001,CC111,PC202,Sales,Revenue,169369.59,185430.46,Paid,Sales,INR,30614.59,29524.9,Approved,0,0
TX001782,2022-01-29,C003,CC111,PC202,Marketing,Expense,560052.75,500288.33,Paid,Sales,INR,94569.52,,Approved,0,0
TX001755,2022-01-29,C002,CC111,PC203,Sales,Revenue,459910.13,514456.27,Paid,Sales,INR,78574.65,151206.33,Approved,0,0
TX001740,2022-01-29,C003,CC111,PC205,Marketing,Expense,468712.84,412792.51,Paid,Sales,INR,82221.42,,Approved,0,0
TX001721,2022-01-29,C004,CC106,PC201,Procurement,Expense,1248005.32,1557514.72,Paid,Operations,INR,224028.73,,Approved,0,1
TX001687,2022-01-29,C002,CC101,PC202,Other,Expense,71993.07,77216.36,Paid,Finance,INR,7300.09,,Approved,0,0
TX001757,2022-01-30,C002,CC109,PC206,IT,Expense,30767.34,26281.04,Paid,Finance,INR,5947.45,,Approved,0,0
TX001733,2022-01-30,C005,CC111,PC203,Travel,Expense,104422.92,101386.73,Partially Paid,Sales,INR,5227.92,,Approved,0,0
TX001699,2022-01-30,C004,CC108,PC207,Other,Expense,13849.11,17413.08,Paid,Administration,INR,1383.76,,Under Review,0,0
TX001693,2022-01-30,C003,CC104,PC203,Other,Expense,68328.07,67168.83,Paid,Sales,INR,7236.64,,Approved,0,0
TX001690,2022-01-30,C001,CC109,PC206,IT,Expense,222724.24,215696.04,Paid,Finance,INR,41611.87,,Approved,0,0
TX001681,2022-01-30,C001,CC103,PC202,Travel,Expense,93351.17,105703.49,Paid,HR,INR,4792.34,,Approved,0,0
TX001672,2022-01-30,C001,CC110,PC201,Procurement,Expense,222474.13,183842.81,Paid,IT,INR,39886.05,,Approved,0,0
TX001671,2022-01-30,C002,CC106,PC203,Utilities,Expense,102985.79,110277.22,Paid,Operations,INR,0.0,,Approved,0,0
TX001784,2022-01-31,C005,CC111,PC201,Marketing,Expense,655250.33,740725.6,Overdue,Sales,INR,121584.07,,Approved,0,0
TX001758,2022-01-31,C004,CC108,PC207,Other,Expense,101026.63,16863.83,Paid,Administration,INR,3176.91,,Approved,1,0
TX001700,2022-01-31,C001,CC114,PC207,Maintenance,Expense,16308.6,20358.73,Paid,Administration,INR,2914.4,,Approved,0,0
TX001696,2022-01-31,C002,CC102,PC204,Procurement,Expense,259595.45,291727.39,Pending,IT,INR,47853.1,,Approved,0,0
TX001675,2022-01-31,C002,CC104,PC206,Travel,Expense,89897.29,103211.71,Paid,Sales,INR,4428.19,,Approved,0,0
TX001920,2022-02-01,C002,CC113,PC205,IT,Expense,285292.7,360406.53,Partially Paid,Marketing,INR,49004.57,,Pending,0,0
TX001919,2022-02-01,C001,CC105,PC201,Other,Expense,77498.88,82506.5,Paid,Marketing,INR,7401.33,,Approved,0,0
TX001872,2022-02-01,C004,CC106,PC204,Utilities,Expense,89598.96,112295.61,Paid,Operations,INR,10632.39,,Approved,0,0
TX001836,2022-02-01,C003,CC104,PC202,Sales,Revenue,723079.55,723184.31,Paid,Sales,INR,129799.31,223663.9,Approved,0,0
TX001922,2022-02-02,C004,CC104,PC207,Sales,Revenue,906711.97,1167860.79,Paid,Sales,INR,165843.38,323114.65,Approved,0,0
TX001921,2022-02-02,C002,CC110,PC205,Maintenance,Expense,124843.83,90962.97,Pending,IT,INR,22207.92,,Approved,0,0
TX001845,2022-02-02,C002,CC104,PC207,Sales,Revenue,744367.34,715673.32,Pending,Sales,INR,130302.16,161945.4,Approved,0,0
TX001910,2022-02-03,C001,CC111,PC203,Other,Expense,141010.94,175698.4,Paid,Sales,INR,14286.37,,Pending,0,0
TX001908,2022-02-03,C004,CC111,PC207,Sales,Revenue,182592.41,209430.91,Partially Paid,Sales,INR,32748.09,63296.99,Approved,0,0
TX001905,2022-02-03,C004,CC113,PC203,Marketing,Expense,344685.32,337185.55,Paid,Marketing,INR,59433.3,,Approved,0,0
TX001890,2022-02-03,C001,CC101,PC202,Salaries,Expense,210418.76,257698.39,Paid,Finance,INR,0.0,,Approved,0,0
TX001844,2022-02-03,C003,CC111,PC201,Sales,Revenue,575735.85,642085.3,Paid,Sales,INR,108540.38,164589.17,Approved,0,0
TX001810,2022-02-03,C002,CC113,PC204,Marketing,Expense,46287.19,63938.73,Pending,Marketing,INR,8065.43,,Approved,0,0
TX001805,2022-02-03,C002,CC103,PC206,Office Supplies,Expense,26222.65,23762.93,Overdue,HR,INR,0.0,,Approved,0,0
TX001898,2022-02-04,C002,CC111,PC206,Sales,Revenue,500073.97,577307.25,Paid,Sales,INR,88551.19,158530.79,Approved,0,0
TX001843,2022-02-04,C004,CC106,PC202,Maintenance,Expense,218079.88,230937.39,Paid,Operations,INR,40021.47,,Approved,0,0
TX001841,2022-02-04,C001,CC109,PC205,Other,Expense,118174.8,140768.07,Pending,Finance,INR,12230.87,,Approved,0,0
TX001838,2022-02-04,C001,CC105,PC203,IT,Expense,159061.33,158638.47,Paid,Marketing,INR,28107.06,,Approved,0,0
TX001820,2022-02-04,C002,CC101,PC201,Salaries,Expense,273884.93,255214.39,Paid,Finance,INR,0.0,,Approved,0,0
TX001814,2022-02-04,C001,CC112,PC207,Maintenance,Expense,18793.03,18279.14,Paid,Operations,INR,3252.55,,Approved,0,0
TX001813,2022-02-04,C004,CC111,PC206,Sales,Revenue,759763.64,891641.9,Overdue,Sales,INR,135745.03,267343.36,Approved,0,0
TX001798,2022-02-04,C003,CC109,PC205,Other,Expense,25105.92,26302.75,Paid,Finance,INR,2633.86,,Approved,0,0
TX001904,2022-02-05,C004,CC102,PC203,IT,Expense,131107.67,131259.4,Paid,IT,INR,23568.57,,Approved,0,0
TX001873,2022-02-05,C004,CC103,PC206,Salaries,Expense,150885.08,115484.84,Paid,HR,INR,0.0,,Approved,0,0
TX001822,2022-02-05,C002,CC112,PC203,Maintenance,Expense,83273.15,81821.59,Paid,Operations,INR,14404.3,,Approved,0,0
TX001807,2022-02-05,C003,CC105,PC204,IT,Expense,221883.55,268559.98,Paid,Marketing,INR,37994.74,,Approved,0,0
TX001924,2022-02-06,C002,CC111,PC207,Sales,Revenue,419893.46,481155.26,Pending,Sales,INR,75546.77,180508.25,Approved,0,0
TX001897,2022-02-06,C002,CC105,PC201,Other,Expense,135993.67,153020.28,Paid,Marketing,INR,14228.63,,Approved,0,0
TX001887,2022-02-06,C002,CC114,PC205,Office Supplies,Expense,14356.47,10775.85,Paid,Administration,INR,1715.18,,Under Review,0,0
TX001870,2022-02-06,C005,CC106,PC201,Logistics,Expense,350629.2,472740.72,Partially Paid,Operations,INR,58482.61,,Approved,0,0
TX001857,2022-02-06,C002,CC111,PC205,Office Supplies,Expense,64278.47,69783.1,Paid,Sales,INR,8029.1,,Approved,0,0
TX001815,2022-02-06,C001,CC106,PC203,Logistics,Expense,344191.54,392533.41,Paid,Operations,INR,62074.45,,Approved,0,0
TX001812,2022-02-06,C003,CC111,PC204,Sales,Revenue,505738.54,663345.91,Partially Paid,Sales,INR,89958.2,149557.24,Approved,0,0
TX001806,2022-02-06,C002,CC104,PC205,Marketing,Expense,823214.08,753930.53,Paid,Sales,INR,153599.2,,Approved,0,0
TX009756,2022-02-07,C001,CC106,PC204,Utilities,Expense,94257.87,98332.5,Pending,Operations,INR,11407.44,,Approved,0,0
TX001914,2022-02-07,C001,CC114,PC206,Utilities,Expense,49864.35,52982.49,Partially Paid,Administration,INR,5810.19,,Approved,0,0
TX001903,2022-02-07,C004,CC114,PC205,Sales,Revenue,173871.22,146129.5,Partially Paid,Sales,INR,30278.84,61373.48,Approved,0,0
TX001858,2022-02-07,C001,CC106,PC204,Utilities,Expense,94257.87,98332.5,Pending,Operations,INR,11407.44,,Approved,0,0
TX001835,2022-02-07,C002,CC102,PC204,IT,Expense,201309.34,229043.51,Paid,IT,INR,34768.32,,Approved,0,0
TX001833,2022-02-07,C002,CC111,PC204,Sales,Revenue,490955.66,415664.09,Paid,Sales,INR,0.0,160446.43,Approved,0,0
TX001823,2022-02-07,C002,CC112,PC207,Logistics,Expense,232612.86,241302.53,Overdue,Operations,INR,42473.2,,Approved,0,0
TX001923,2022-02-08,C002,CC111,PC205,Sales,Revenue,636610.33,708216.95,Paid,Sales,INR,115934.37,144408.77,Approved,0,0
TX001892,2022-02-08,C004,CC113,PC201,Office Supplies,Expense,116750.12,66141.68,Paid,Marketing,INR,2836.11,,Approved,1,0
TX001825,2022-02-09,C001,CC110,PC207,Procurement,Expense,528246.1,610297.9,Paid,IT,INR,93463.76,,Approved,0,0
TX001918,2022-02-10,C005,CC101,PC201,Salaries,Expense,329419.37,449980.23,Partially Paid,Finance,INR,0.0,,Rejected,0,0
TX001907,2022-02-10,C003,CC108,PC207,Maintenance,Expense,80474.91,89009.08,Paid,Administration,INR,13719.45,,Approved,0,0
TX001868,2022-02-10,C003,CC106,PC207,Procurement,Expense,509899.51,559795.95,Overdue,Operations,INR,92609.41,,Approved,0,0
TX001862,2022-02-10,C001,CC104,PC202,Office Supplies,Expense,55159.03,75888.14,Paid,Sales,INR,0.0,,Pending,0,0
TX001855,2022-02-10,C003,CC102,PC204,Procurement,Expense,558032.84,653910.07,Paid,IT,INR,101344.92,,Approved,0,0
TX001817,2022-02-10,C002,CC105,PC201,IT,Expense,139946.76,163915.75,Paid,Marketing,INR,0.0,,Rejected,0,0
TX001895,2022-02-11,C002,CC105,PC201,Other,Expense,97634.45,120146.36,Paid,Marketing,INR,0.0,,Approved,0,0
TX001893,2022-02-11,C002,CC109,PC206,Other,Expense,81789.64,79838.15,Paid,Finance,INR,8186.69,,Approved,0,0
TX001821,2022-02-11,C001,CC104,PC205,Sales,Revenue,974794.53,855647.97,Paid,Sales,INR,182529.15,280845.95,Approved,0,0
TX001909,2022-02-12,C003,CC104,PC205,Sales,Revenue,551577.56,688743.38,Paid,Sales,INR,104433.41,187224.61,Approved,0,0
TX001884,2022-02-12,C001,CC110,PC204,Procurement,Expense,191397.45,236542.82,Paid,IT,INR,34356.12,,Approved,0,0
TX001842,2022-02-12,C001,CC102,PC202,Office Supplies,Expense,46516.94,37573.13,Paid,IT,INR,5680.23,,Approved,0,0
TX001916,2022-02-13,C003,CC108,PC205,Utilities,Expense,58741.53,67378.02,Pending,Administration,INR,7143.42,,Approved,0,0
TX001869,2022-02-13,C003,CC109,PC201,Other,Expense,69063.71,50486.63,Overdue,Finance,INR,6893.44,,Approved,0,0
TX001854,2022-02-13,C002,CC108,PC202,Maintenance,Expense,27729.55,31236.0,Pending,Administration,INR,5040.26,,Under Review,0,0
TX001849,2022-02-13,C003,CC104,PC207,Sales,Revenue,513742.87,533065.57,Pending,Sales,INR,96130.14,150807.57,Approved,0,0
TX001874,2022-02-14,C001,CC111,PC205,Travel,Expense,107449.85,112151.39,Partially Paid,Sales,INR,5366.63,,Approved,0,0
