Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Year,Month,Quarter,Budget_Variance,Budget_Utilization
TX000884,2021-07-17,C002,CC106,PC203,Maintenance,Expense,165471.42,246844.58,Paid,Preventive maintenance contract,1.0,Operations,INR,INV-2021-00697,V031,0.0,,Approved,0,2021,7,3,-81373.15999999997,67.03465800221339
TX000870,2021-07-17,C003,CC114,PC206,Other,Expense,18731.82,20402.07,Paid,Sundry adjustment,1.0,Administration,INR,INV-2021-00684,,1806.1,,Approved,0,2021,7,3,-1670.25,91.81333070614892
TX000925,2021-07-18,C004,CC104,PC204,Other,Expense,83475.69,95010.89,Overdue,Miscellaneous expense,1.0,Sales,INR,,,8276.02,,Approved,0,2021,7,3,-11535.199999999995,87.85907594382077
TX000918,2021-07-18,C003,CC112,PC205,Maintenance,Expense,38223.07,40596.86,Partially Paid,Facility repair service,1.0,Operations,INR,INV-2021-00725,V006,6915.3,,Approved,0,2021,7,3,-2373.790000000001,94.15277437713164
TX000907,2021-07-18,C003,CC113,PC207,Travel,Expense,57110.33,55337.04,Paid,Airfare and lodging expense,3.0,Marketing,INR,,,2865.86,,Rejected,0,2021,7,3,1773.2900000000009,103.20452629920214
TX000817,2021-07-18,C001,CC111,PC202,Other,Expense,77315.48,83551.87,Pending,Miscellaneous expense,1.0,Sales,INR,INV-2021-00640,,7303.37,,Approved,0,2021,7,3,-6236.389999999999,92.53590613830666
TX000875,2021-07-19,C001,CC106,PC207,Procurement,Expense,349298.17,326725.37,Paid,Software license purchase,273.0,Operations,INR,INV-2021-00688,V016,0.0,,Approved,0,2021,7,3,22572.79999999999,106.9087992768973
TX000860,2021-07-19,C003,CC110,PC207,IT,Expense,363524.41,322423.5,Overdue,Software license purchase,5.0,IT,INR,INV-2021-00676,V020,67139.56,,Pending,0,2021,7,3,41100.90999999997,112.74749204074764
TX000840,2021-07-19,C003,CC104,PC207,Sales,Revenue,3561927.73,634072.24,Paid,Customer order fulfillment revenue,522.0,Sales,INR,INV-2021-00659,,121246.26,251671.95,Approved,1,2021,7,3,2927855.49,561.7542458569075
TX000931,2021-07-20,C002,CC114,PC206,Maintenance,Expense,100461.34,116495.03,Paid,Preventive maintenance contract,1.0,Administration,INR,INV-2021-00736,V001,18606.91,,Pending,0,2021,7,3,-16033.690000000002,86.23658880554818
TX000915,2021-07-20,C004,CC104,PC203,Other,Expense,91507.05,86582.26,Paid,General ledger correction entry,1.0,Sales,INR,INV-2021-00722,,8995.77,,Rejected,0,2021,7,3,4924.790000000008,105.68798966439546
TX000835,2021-07-20,C004,CC101,PC201,Office Supplies,Expense,7028.04,5282.87,Partially Paid,Stationery order,7.0,Finance,INR,INV-2021-00655,V011,829.22,,Approved,0,2021,7,3,1745.17,133.03450586518312
TX000832,2021-07-20,C001,CC104,PC205,Sales,Revenue,356004.83,317852.12,Overdue,Customer order fulfillment revenue,963.0,Sales,INR,INV-2021-00652,,61252.69,138600.0,Approved,0,2021,7,3,38152.71000000002,112.00328945422795
TX000830,2021-07-20,C002,CC112,PC204,Logistics,Expense,186050.52,266250.54,Paid,Warehouse handling fee,170.0,Operations,INR,INV-2021-00650,V006,0.0,,Approved,0,2021,7,3,-80200.01999999999,69.87798785309506
TX000825,2021-07-20,C002,CC111,PC205,Sales,Revenue,431340.29,489412.67,Paid,Product sales revenue,312.0,Sales,INR,INV-2021-00645,,81475.2,130860.46,Approved,0,2021,7,3,-58072.380000000005,88.13427122759204
TX000930,2021-07-22,C002,CC102,PC204,Procurement,Expense,761073.01,669748.13,Paid,"""""",1108.0,IT,INR,INV-2021-00735,V024,0.0,,Approved,0,2021,7,3,91324.88,113.6357051120098
TX000919,2021-07-22,C001,CC101,PC205,IT,Expense,202586.08,207557.05,Paid,Cloud infrastructure subscription,1.0,Finance,INR,,V039,37635.45,,Approved,0,2021,7,3,-4970.970000000001,97.605010285124
TX000910,2021-07-22,C004,CC105,PC205,Other,Expense,517522.9,117073.98,Paid,General ledger correction entry,1.0,Marketing,INR,INV-2021-00717,,53141.55,,Rejected,1,2021,7,3,400448.92,442.047754761562
TX000891,2021-07-22,C001,CC103,PC204,Salaries,Expense,346163.15,382630.94,Paid,Salary and benefits payout,1.0,HR,INR,,,0.0,,Approved,0,2021,7,3,-36467.78999999998,90.46919990317564
TX000846,2021-07-22,C001,CC111,PC203,Sales,Revenue,203060.16,189968.67,Paid,Product sales revenue,106.0,Sales,INR,,,36945.7,68425.66,Under Review,0,2021,7,3,13091.48999999999,106.89139424937804
TX000819,2021-07-22,C003,CC113,PC206,Marketing,Expense,120266.36,128461.15,Pending,Digital advertising spend,1.0,Marketing,INR,INV-2021-00642,V009,21888.64,,Approved,0,2021,7,3,-8194.789999999994,93.62080286530208
TX000816,2021-07-22,C003,CC112,PC206,Maintenance,Expense,187127.78,186556.12,Paid,Equipment maintenance,1.0,Operations,INR,INV-2021-00639,V034,33029.84,,Approved,0,2021,7,3,571.6600000000035,100.30642789955108
TX000811,2021-07-22,C002,CC106,PC205,Maintenance,Expense,188481.41,204322.04,Partially Paid,Facility repair service,1.0,Operations,INR,INV-2021-00634,V034,35752.54,,Approved,0,2021,7,3,-15840.630000000005,92.24722403907089
TX000932,2021-07-23,C004,CC113,PC203,IT,Expense,225462.79,248003.53,Paid,Hardware upgrade purchase,11.0,Marketing,INR,INV-2021-00737,V009,41556.48,,Approved,0,2021,7,3,-22540.73999999999,90.91112130541046
TX000904,2021-07-23,C004,CC111,PC201,Sales,Revenue,701024.31,779809.05,Pending,Service revenue recognition,455.0,Sales,INR,INV-2021-00713,,126728.04,216161.4,Approved,0,2021,7,3,-78784.73999999999,89.89691899574646
TX000858,2021-07-23,C002,CC108,PC207,Other,Expense,83681.19,108769.94,Paid,Sundry adjustment,1.0,Administration,INR,INV-2021-00674,,8658.11,,Approved,0,2021,7,3,-25088.75,76.93411433342705
TX000857,2021-07-23,C001,CC114,PC204,Office Supplies,Expense,18587.51,20582.75,Pending,Office supplies purchase,18.0,Administration,INR,,V016,0.0,,Approved,0,2021,7,3,-1995.2400000000016,90.30625159417473
TX000856,2021-07-23,C001,CC111,PC207,Sales,Revenue,793872.51,944323.19,Paid,Online sales revenue,509.0,Sales,INR,INV-2021-00673,,142803.93,262164.37,Pending,0,2021,7,3,-150450.6799999999,84.06788252229622
TX000855,2021-07-23,C002,CC107,PC207,Procurement,Expense,620297.82,638910.77,Paid,Software license purchase,961.0,Procurement,INR,INV-2021-00672,V039,107936.93,,Approved,0,2021,7,3,-18612.95000000007,97.0867684700322
TX000923,2021-07-24,C003,CC106,PC206,Procurement,Expense,440351.44,490418.52,Paid,Vendor purchase order settlement,511.0,Operations,INR,INV-2021-00729,,74184.4,,Approved,0,2021,7,3,-50067.080000000016,89.79094835162424
TX000892,2021-07-24,C004,CC102,PC201,IT,Expense,387141.72,339516.58,Paid,Hardware upgrade purchase,69.0,IT,INR,INV-2021-00703,V018,68464.0,,Pending,0,2021,7,3,47625.13999999996,114.0273385176064
TX000828,2021-07-24,C002,CC105,PC207,Travel,Expense,92093.25,123701.89,Paid,Business travel expense,1.0,Marketing,INR,INV-2021-00648,,4663.08,,Approved,0,2021,7,3,-31608.64,74.44773075011223
TX000821,2021-07-24,C001,CC111,PC202,Sales,Revenue,640205.22,537194.45,Paid,Product sales revenue,2142.0,Sales,INR,,,118918.05,308285.05,Approved,0,2021,7,3,103010.77000000002,119.1756951323678
TX000929,2021-07-25,C003,CC106,PC206,Logistics,Expense,263599.01,304849.21,Paid,Freight and logistics charge,428.0,Operations,INR,INV-2021-00734,V035,0.0,,Approved,0,2021,7,3,-41250.20000000001,86.46865445378717
TX000862,2021-07-25,C001,CC104,PC203,Sales,Revenue,745285.38,802987.92,Paid,Customer order fulfillment revenue,687.0,Sales,INR,INV-2021-00678,,134058.72,233616.86,Approved,0,2021,7,3,-57702.54000000004,92.81402141143045
TX000847,2021-07-25,C002,CC113,PC205,IT,Expense,115251.09,90481.52,Paid,Cloud infrastructure subscription,9.0,Marketing,INR,INV-2021-00665,V032,19293.18,,Approved,0,2021,7,3,24769.569999999992,127.37528060978636
TX000843,2021-07-25,C004,CC104,PC204,Sales,Revenue,215633.33,230785.12,Paid,Customer order fulfillment revenue,258.0,Sales,INR,INV-2021-00662,,0.0,69328.73,Approved,0,2021,7,3,-15151.790000000008,93.43467637774914
TX000872,2021-07-26,C004,CC104,PC206,Sales,Revenue,461976.66,459036.15,Partially Paid,Customer order fulfillment revenue,344.0,Sales,INR,,,79001.72,99385.46,Approved,0,2021,7,3,2940.509999999951,100.64058353574111
TX000842,2021-07-26,C001,CC105,PC206,IT,Expense,86266.38,79680.21,Paid,Cloud infrastructure subscription,8.0,Marketing,INR,INV-2021-00661,V038,16356.65,,Approved,0,2021,7,3,6586.169999999998,108.2657538176669
TX000829,2021-07-26,C003,CC104,PC202,Marketing,Expense,517649.29,354544.26,Paid,"""""",1.0,Sales,INR,INV-2021-00649,V022,93704.42,,Under Review,0,2021,7,3,163105.02999999997,146.00413781906946
TX000903,2021-07-27,C003,CC109,PC205,Other,Expense,57360.87,53363.15,Paid,"""""",1.0,Finance,INR,INV-2021-00712,,5733.77,,Pending,0,2021,7,3,3997.720000000001,107.49153676272856
TX000827,2021-07-27,C001,CC111,PC201,Marketing,Expense,230709.95,212640.91,Paid,Marketing campaign,1.0,Sales,INR,INV-2021-00647,V040,40772.73,,Approved,0,2021,7,3,18069.040000000008,108.4974429426586
TX000927,2021-07-28,C001,CC109,PC204,Office Supplies,Expense,115480.03,209716.43,Paid,Hardware upgrade purchase,3.0,Finance,INR,INV-2021-00732,V005,31165.13,,Approved,1,2021,7,3,-94236.4,55.06484637374383
TX000894,2021-07-28,C001,CC113,PC206,Marketing,Expense,569082.86,524527.28,Pending,Brand promotion expense,1.0,Marketing,INR,,V012,101476.17,,Approved,0,2021,7,3,44555.57999999996,108.49442568554298
TX000863,2021-07-28,C003,CC103,PC203,Travel,Expense,75091.81,85566.35,Paid,Business travel expense,2.0,HR,INR,INV-2021-00679,,0.0,,Approved,0,2021,7,3,-10474.540000000008,87.75857565503262
TX000933,2021-07-29,C002,CC104,PC204,Travel,Expense,123382.7,132406.98,Overdue,Client visit travel reimbursement,2.0,Sales,INR,INV-2021-00738,,6225.18,,Pending,0,2021,7,3,-9024.280000000012,93.18443785969592
TX000908,2021-07-29,C001,CC105,PC203,Marketing,Expense,348493.18,405716.3,Paid,Digital advertising spend,1.0,Marketing,INR,,V020,64206.3,,Approved,0,2021,7,3,-57223.12,85.89577988362804
TX000881,2021-07-29,C001,CC114,PC203,Office Supplies,Expense,5587.86,6593.95,Overdue,Office supplies purchase,4.0,Administration,INR,INV-2021-00694,,668.94,,Approved,0,2021,7,3,-1006.09,84.74222582822132
TX000868,2021-07-29,C002,CC106,PC205,Maintenance,Expense,22948.15,24996.61,Partially Paid,Preventive maintenance contract,1.0,Operations,INR,INV-2021-00682,V005,4160.39,,Approved,0,2021,7,3,-2048.459999999999,91.80504876461248
TX000837,2021-07-29,C002,CC108,PC203,Maintenance,Expense,38925.17,27360.06,Paid,Equipment maintenance,1.0,Administration,INR,INV-2021-00657,V007,7052.3,,Approved,0,2021,7,3,11565.109999999995,142.27004619141917
TX000813,2021-07-29,C003,CC111,PC206,Sales,Revenue,664459.55,681690.27,Pending,Service revenue recognition,389.0,Sales,INR,INV-2021-00636,,118475.98,172932.02,Pending,0,2021,7,3,-17230.719999999972,97.47235353674624
TX000810,2021-07-29,C003,CC112,PC206,Maintenance,Expense,106756.76,92944.68,Overdue,Facility repair service,1.0,Operations,INR,INV-2021-00633,V034,18624.13,,Approved,0,2021,7,3,13812.080000000002,114.86053854830638
TX000896,2021-07-30,C003,CC105,PC203,IT,Expense,482534.25,420136.84,Overdue,Cloud infrastructure subscription,2.0,Marketing,INR,INV-2021-00706,V012,89147.17,,Under Review,0,2021,7,3,62397.40999999997,114.85168736928664
TX000882,2021-07-30,C002,CC113,PC202,Sales,Revenue,402482.91,455346.23,Paid,Product sales revenue,297.0,Sales,INR,INV-2021-00695,,74600.41,87603.69,Approved,0,2021,7,3,-52863.32000000001,88.39052208689638
TX000880,2021-07-30,C002,CC112,PC206,Logistics,Expense,23037.07,25444.39,Overdue,Freight and logistics charge,18.0,Operations,INR,INV-2021-00693,V027,4219.87,,Approved,0,2021,7,3,-2407.32,90.5388967862857
TX000878,2021-07-30,C003,CC104,PC204,Sales,Revenue,602554.48,717382.28,Partially Paid,Customer order fulfillment revenue,509.0,Sales,INR,INV-2021-00691,,110233.74,175170.77,Rejected,0,2021,7,3,-114827.80000000005,83.99349925398212
TX000861,2021-07-30,C001,CC104,PC206,Sales,Revenue,515308.62,635739.64,Overdue,Export sales revenue,561.0,Sales,INR,INV-2021-00677,,94883.98,227380.9,Approved,0,2021,7,3,-120431.02000000002,81.0565501311197
TX000859,2021-07-30,C001,CC107,PC203,Maintenance,Expense,38017.38,40712.74,Paid,Preventive maintenance contract,1.0,Procurement,INR,INV-2021-00675,V009,6720.18,,Approved,0,2021,7,3,-2695.3600000000006,93.37956619967116
TX000849,2021-07-30,C003,CC113,PC207,Other,Expense,75382.75,99392.12,Partially Paid,Miscellaneous expense,1.0,Marketing,INR,INV-2021-00667,,7588.28,,Approved,0,2021,7,3,-24009.369999999995,75.8437892259467
TX000834,2021-07-30,C001,CC102,PC201,IT,Expense,259446.13,225817.72,Overdue,Software license purchase,6.0,IT,INR,INV-2021-00654,V023,46219.72,,Approved,0,2021,7,3,33628.41,114.89183842614298
TX000812,2021-07-30,C002,CC104,PC204,Marketing,Expense,2853457.04,504568.01,Paid,Brand promotion expense,4.0,Sales,INR,INV-2021-00635,V028,503718.39,,Approved,1,2021,7,3,2348889.0300000003,565.5247624596732
TX000876,2021-07-31,C001,CC110,PC206,Maintenance,Expense,163269.54,220514.63,Overdue,Facility repair service,1.0,IT,INR,INV-2021-00689,V001,0.0,,Under Review,0,2021,7,3,-57245.09,74.04023034662146
TX001026,2021-08-01,C001,CC101,PC202,Salaries,Expense,169516.2,146706.1,Pending,Salary and benefits payout,1.0,Finance,INR,,,0.0,,Approved,0,2021,8,3,22810.10000000001,115.5481605741002
TX001001,2021-08-01,C001,CC113,PC203,Travel,Expense,78922.39,84772.87,Paid,Airfare and lodging expense,1.0,Marketing,INR,INV-2021-00795,,4092.34,,Approved,0,2021,8,3,-5850.479999999996,93.0986411100627
TX000999,2021-08-01,C002,CC107,PC205,Procurement,Expense,754429.06,997702.87,Paid,Office equipment purchase,465.0,Procurement,INR,INV-2021-00794,,127659.94,,Approved,0,2021,8,3,-243273.80999999997,75.61660717684416
TX000983,2021-08-01,C004,CC102,PC204,Office Supplies,Expense,31114.45,42407.77,Paid,Stationery order,37.0,IT,INR,,V017,3832.46,,Approved,0,2021,8,3,-11293.319999999996,73.3696914504111
TX000972,2021-08-01,C002,CC105,PC205,Other,Expense,76708.02,68430.3,Paid,General ledger correction entry,1.0,Marketing,INR,INV-2021-00771,,7504.31,,Pending,0,2021,8,3,8277.720000000001,112.09657125571566
TX000958,2021-08-01,C001,CC105,PC205,Marketing,Expense,704165.69,1001974.19,Paid,Marketing campaign,1.0,Marketing,INR,INV-2021-00759,,127793.26,,Approved,0,2021,8,3,-297808.5,70.27782721628787
TX000941,2021-08-01,C002,CC102,PC207,Procurement,Expense,449004.97,534362.99,Paid,Software license purchase,378.0,IT,INR,INV-2021-00745,V026,86344.99,,Approved,0,2021,8,3,-85358.02000000002,84.02621034813806
TX001036,2021-08-02,C001,CC113,PC204,IT,Expense,122350.52,110732.52,Paid,Cloud infrastructure subscription,4.0,Marketing,INR,INV-2021-00824,V033,21898.15,,Approved,0,2021,8,3,11618.0,110.49194942912884
TX000974,2021-08-03,C001,CC108,PC205,Utilities,Expense,44972.72,51996.4,Paid,Water and gas utility charge,1.0,Administration,INR,INV-2021-00773,V014,5627.63,,Approved,0,2021,8,3,-7023.68,86.4919879068551
TX000995,2021-08-04,C001,CC114,PC206,Utilities,Expense,21559.76,18331.31,Paid,Utility bill,1.0,Administration,INR,INV-2021-00791,,2652.95,,Approved,0,2021,8,3,3228.449999999997,117.61167096077692
TX000982,2021-08-04,C001,CC108,PC205,Utilities,Expense,34588.08,37731.86,Partially Paid,Utility bill,1.0,Administration,INR,INV-2021-00780,V013,4082.55,,Approved,0,2021,8,3,-3143.779999999999,91.66810223508728
TX000959,2021-08-04,C004,CC114,PC201,Maintenance,Expense,46567.9,51975.46,Paid,Facility repair service,1.0,Administration,INR,,V013,8435.07,,Approved,0,2021,8,3,-5407.559999999998,89.59593623606217
TX000990,2021-08-05,C003,CC112,PC201,Utilities,Expense,23326.07,24829.5,Paid,Electricity bill payment,1.0,Operations,INR,,V003,2828.23,,Approved,0,2021,8,3,-1503.4300000000003,93.94498479631083
TX000964,2021-08-05,C003,CC107,PC206,Logistics,Expense,341492.24,283545.51,Paid,Shipping cost settlement,406.0,Procurement,INR,INV-2021-00764,V010,56361.6,,Approved,0,2021,8,3,57946.72999999998,120.43648301819344
TX000951,2021-08-05,C002,CC106,PC207,Maintenance,Expense,87541.03,75902.45,Pending,Preventive maintenance contract,1.0,Operations,INR,INV-2021-00753,V009,15753.38,,Approved,0,2021,8,3,11638.580000000002,115.33360253852148
TX001039,2021-08-06,C001,CC101,PC204,IT,Expense,22223.83,19455.24,Paid,IT support services,7.0,Finance,INR,INV-2021-00826,,4078.12,,Pending,0,2021,8,3,2768.59,114.2305620490932
TX000996,2021-08-06,C003,CC104,PC201,Sales,Revenue,628377.16,691422.26,Paid,Customer order fulfillment revenue,683.0,Sales,INR,INV-2021-00792,,115795.51,211402.82,Approved,0,2021,8,3,-63045.09999999998,90.8818237931767
TX000969,2021-08-06,C001,CC102,PC202,Maintenance,Expense,137892.54,157481.3,Paid,Facility repair service,1.0,IT,INR,INV-2021-00768,V025,24714.45,,Rejected,0,2021,8,3,-19588.75999999998,87.56121520459891
TX000988,2021-08-07,C002,CC113,PC201,Travel,Expense,131096.32,139419.12,Overdue,Business travel expense,1.0,Marketing,INR,INV-2021-00785,,6835.22,,Rejected,0,2021,8,3,-8322.799999999988,94.03037402617376
TX000942,2021-08-07,C004,CC111,PC201,Sales,Revenue,663039.08,697819.57,Paid,Export sales revenue,538.0,Sales,INR,INV-2021-00746,,120807.99,134537.67,Pending,0,2021,8,3,-34780.48999999999,95.01583339085776
TX000939,2021-08-07,C005,CC105,PC206,Other,Expense,134467.53,110655.66,Partially Paid,Miscellaneous expense,1.0,Marketing,INR,INV-2021-00743,,13559.08,,Approved,0,2021,8,3,23811.869999999995,121.518890222154
TX001050,2021-08-08,C001,CC113,PC206,Other,Expense,64327.76,81286.78,Paid,Sundry adjustment,1.0,Marketing,INR,INV-2021-00832,,6710.55,,Approved,0,2021,8,3,-16959.019999999997,79.1368042872408
TX001041,2021-08-08,C002,CC104,PC201,Sales,Revenue,774526.62,867917.75,Paid,Service revenue recognition,493.0,Sales,INR,,,145340.37,240426.41,Pending,0,2021,8,3,-93391.13,89.23963359431237
TX001028,2021-08-08,C003,CC109,PC206,Office Supplies,Expense,26205.51,23504.79,Paid,Printer consumables purchase,33.0,Finance,INR,INV-2021-00818,V005,3138.67,,Approved,0,2021,8,3,2700.719999999997,111.4900835106376
TX001019,2021-08-08,C003,CC113,PC206,Sales,Revenue,427010.11,432969.55,Paid,Export sales revenue,345.0,Sales,INR,INV-2021-00810,,80155.93,115495.28,Approved,0,2021,8,3,-5959.440000000002,98.62358911844954
TX001000,2021-08-08,C004,CC112,PC207,Utilities,Expense,48221.92,50128.41,Overdue,Electricity bill payment,1.0,Operations,INR,,V011,5704.69,,Approved,0,2021,8,3,-1906.4900000000048,96.19678741057216
TX000986,2021-08-09,C001,CC112,PC205,Maintenance,Expense,177682.86,223432.49,Paid,Facility repair service,1.0,Operations,INR,INV-2021-00783,V009,32595.19,,Approved,0,2021,8,3,-45749.630000000005,79.52418200235785
TX000949,2021-08-09,C005,CC106,PC206,Maintenance,Expense,176359.3,170282.43,Paid,Equipment maintenance,1.0,Operations,INR,INV-2021-00751,V022,31083.13,,Approved,0,2021,8,3,6076.869999999995,103.56870054062534
TX000938,2021-08-09,C001,CC101,PC202,Other,Expense,56968.35,56039.32,Paid,Miscellaneous expense,1.0,Finance,INR,INV-2021-00742,,5718.31,,Pending,0,2021,8,3,929.0299999999988,101.65781811770736
TX001031,2021-08-10,C001,CC106,PC206,Procurement,Expense,809365.76,966009.92,Pending,Software license purchase,535.0,Operations,INR,INV-2021-00820,V030,142424.41,,Approved,0,2021,8,3,-156644.16000000003,83.78441496749846
TX001006,2021-08-10,C003,CC106,PC204,Procurement,Expense,189489.05,254591.06,Pending,Office equipment purchase,146.0,Operations,INR,INV-2021-00799,V040,35196.83,,Pending,0,2021,8,3,-65102.01000000001,74.42879180439407
TX001005,2021-08-10,C002,CC104,PC207,Sales,Revenue,156700.94,186705.09,Paid,Export sales revenue,118.0,Sales,INR,INV-2021-00798,,27559.25,46649.88,Pending,0,2021,8,3,-30004.149999999998,83.92965612239067
TX000965,2021-08-10,C001,CC107,PC202,Procurement,Expense,806103.94,798421.47,Pending,Vendor purchase order settlement,560.0,Procurement,INR,,V023,144656.71,,Approved,0,2021,8,3,7682.469999999972,100.96220734144336
TX000952,2021-08-10,C003,CC111,PC207,Sales,Revenue,566956.69,568158.15,Partially Paid,Online sales revenue,868.0,Sales,INR,INV-2021-00754,,95262.79,151839.06,Rejected,0,2021,8,3,-1201.4600000000792,99.78853423118191
TX000950,2021-08-10,C002,CC110,PC204,Sales,Revenue,270836.23,287659.11,Paid,Online sales revenue,256.0,Sales,INR,INV-2021-00752,,46412.49,58335.82,Approved,0,2021,8,3,-16822.880000000005,94.15180002468897
TX000935,2021-08-10,C001,CC105,PC204,Other,Expense,50250.05,41324.99,Paid,Miscellaneous expense,1.0,Marketing,INR,,,4924.77,,Approved,0,2021,8,3,8925.060000000005,121.59724660550432
